Date,FIPS,MMWR_week,Recip_County,Recip_State,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Series_Complete_5to17,Series_Complete_5to17Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Booster_Doses,Booster_Doses_Vax_Pct,Booster_Doses_5Plus,Booster_Doses_5Plus_Vax_Pct,Booster_Doses_12Plus,Booster_Doses_12Plus_Vax_Pct,Booster_Doses_18Plus,Booster_Doses_18Plus_Vax_Pct,Booster_Doses_50Plus,Booster_Doses_50Plus_Vax_Pct,Booster_Doses_65Plus,Booster_Doses_65Plus_Vax_Pct,Second_Booster_50Plus,Second_Booster_50Plus_Vax_Pct,Second_Booster_65Plus,Second_Booster_65Plus_Vax_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_5PlusPop_Pct_SVI,Series_Complete_5to17Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI,Metro_status,Series_Complete_Pop_Pct_UR_Equity,Series_Complete_5PlusPop_Pct_UR_Equity,Series_Complete_5to17Pop_Pct_UR_Equity,Series_Complete_12PlusPop_Pct_UR_Equity,Series_Complete_18PlusPop_Pct_UR_Equity,Series_Complete_65PlusPop_Pct_UR_Equity,Booster_Doses_Vax_Pct_SVI,Booster_Doses_12PlusVax_Pct_SVI,Booster_Doses_18PlusVax_Pct_SVI,Booster_Doses_65PlusVax_Pct_SVI,Booster_Doses_Vax_Pct_UR_Equity,Booster_Doses_12PlusVax_Pct_UR_Equity,Booster_Doses_18PlusVax_Pct_UR_Equity,Booster_Doses_65PlusVax_Pct_UR_Equity,Census2019,Census2019_5PlusPop,Census2019_5to17Pop,Census2019_12PlusPop,Census2019_18PlusPop,Census2019_65PlusPop,Bivalent_Booster_5Plus,Bivalent_Booster_5Plus_Pop_Pct,Bivalent_Booster_12Plus,Bivalent_Booster_12Plus_Pop_Pct,Bivalent_Booster_18Plus,Bivalent_Booster_18Plus_Pop_Pct,Bivalent_Booster_65Plus,Bivalent_Booster_65Plus_Pop_Pct
01/18/2023,27141,3,Sherburne County,MN,94.7,50291,51.7,49721,54.8,47064,58.2,43461,60.6,10470,91.9,46698,48,46439,51.2,5934,31.4,44046,54.5,40505,56.4,9562,83.9,29822,63.9,29818,64.2,29163,66.2,27751,68.5,17721,82.3,8855,92.6,11192,63.2,6727,76,A,1,2,2,2,2,4,Metro,1,2,2,2,2,4,4,4,4,4,4,4,4,4,97238,90672,18905,80847,71767,11399,14792,16.3,14402,17.8,13808,19.2,6526,57.3
01/18/2023,05117,3,Prairie County,AR,92.1,4505,55.9,4503,59,4436,63.8,4204,65.6,1467,76.1,3713,46.1,3713,48.7,209,17.1,3666,52.8,3504,54.6,1243,64.5,1653,44.5,1653,44.5,1650,45,1634,46.6,1334,58.9,818,65.8,603,45.2,430,52.6,B,5,5,5,6,6,6,Non-metro,5,5,5,6,6,6,7,7,7,7,7,7,7,7,8062,7632,1220,6949,6412,1928,585,7.7,585,8.4,580,9,391,20.3
01/18/2023,05121,3,Randolph County,AR,92.1,9652,53.7,9623,57.3,9446,62.4,8902,65,3066,86.5,7876,43.9,7871,46.9,505,16.3,7764,51.3,7366,53.8,2635,74.3,3462,44,3462,44,3451,44.4,3406,46.2,2741,59,1831,69.5,1228,44.8,937,51.2,C,9,9,9,10,10,11,Non-metro,5,5,5,6,6,7,11,11,11,11,7,7,7,7,17958,16797,3106,15146,13691,3545,1178,7,1171,7.7,1167,8.5,823,23.2
01/18/2023,27049,3,Goodhue County,MN,94.7,33771,72.9,33447,76.5,31883,80.2,29741,82.4,9385,95,31828,68.7,31644,72.4,3427,45,30286,76.2,28217,78.2,9047,95,20804,65.4,20802,65.7,20367,67.2,19489,69.1,13540,79.9,7928,87.6,9518,70.3,6312,79.6,A,3,3,3,3,3,4,Non-metro,7,7,7,7,7,8,4,4,4,4,8,8,8,8,46340,43720,7623,39733,36097,9337,11449,26.2,11208,28.2,10879,30.1,5894,63.1
01/18/2023,08063,3,Kit Carson County,CO,97,3078,43.4,3074,46.1,3012,50.8,2851,53.7,1085,78.3,2847,40.1,2847,42.7,190,14.1,2799,47.2,2657,50,1029,74.3,1356,47.6,1356,47.6,1354,48.4,1327,49.9,1022,59.2,670,65.1,452,44.2,331,49.4,C,9,9,9,9,10,11,Non-metro,5,5,5,5,6,7,11,11,11,11,7,7,7,7,7097,6663,1351,5933,5312,1385,456,6.8,455,7.7,452,8.5,295,21.3
01/18/2023,26043,3,Dickinson County,MI,94.2,19449,77.1,,,,,,,,,17606,69.8,17597,73.5,992,26.3,17304,78.7,16605,82.3,6818,95,8882,50.4,8881,50.5,8828,51,8656,52.1,6917,59.5,4501,66,2854,41.3,2100,46.7,A,3,3,1,3,4,4,Non-metro,7,7,5,7,8,8,4,4,4,3,8,8,8,7,25239,23943,3765,21984,20178,5754,3284,13.7,3248,14.8,3200,15.9,1874,32.6
01/18/2023,49017,3,Garfield County,UT,97.7,3322,65.8,3318,69.7,3253,74.6,3059,78.6,1017,83.8,2966,58.7,2966,62.3,207,23.8,2923,67,2759,70.9,965,79.5,1397,47.1,1397,47.1,1393,47.7,1371,49.7,1021,61.1,661,68.5,428,41.9,314,47.5,B,6,6,5,7,7,7,Non-metro,6,6,5,7,7,7,7,7,7,7,7,7,7,7,5051,4758,868,4363,3890,1214,455,9.6,454,10.4,447,11.5,290,23.9
01/18/2023,39081,3,Jefferson County,OH,98.6,37623,57.6,37587,60.6,37065,64.7,35379,67,13210,91.6,33767,51.7,33737,54.4,1870,20.3,33326,58.2,31867,60.3,12112,84,15987,47.3,15985,47.4,15948,47.9,15713,49.3,12720,59.5,8267,68.3,5573,43.8,4160,50.3,B,6,6,5,6,6,8,Metro,2,2,1,2,2,4,7,7,7,7,3,3,3,3,65325,62027,9219,57274,52808,14419,6324,10.2,6306,11,6243,11.8,4123,28.6
01/18/2023,33003,3,Carroll County,NH,93.7,43200,88.3,42991,91.2,41763,94.5,39794,95,15767,95,35702,73,35590,75.5,2519,44.1,34587,78.2,33071,79.9,13353,94.3,21011,58.9,21006,59,20731,59.9,20164,61,16267,69.1,10313,77.2,8863,54.5,6546,63.5,A,3,3,3,3,3,4,Non-metro,7,7,7,7,7,8,4,4,4,3,8,8,8,7,48910,47131,5716,44213,41415,14167,11178,23.7,11036,25,10797,26.1,7045,49.7
01/18/2023,51790,3,Staunton city,VA,78.2,13381,53.7,13326,57.1,13224,61.2,12570,62.5,4343,81.3,11733,47.1,11708,50.1,614,18.9,11637,53.8,11094,55.2,3948,73.9,453,3.9,453,3.9,432,3.7,417,3.8,313,4.6,180,4.6,246,78.6,163,90.6,C,9,10,9,10,10,11,Metro,1,2,1,2,2,3,9,9,9,9,1,1,1,1,24932,23355,3246,21616,20109,5345,627,2.7,622,2.9,599,3,288,5.4
01/18/2023,46102,3,Oglala Lakota County,SD,96.7,15088,95,14573,95,12294,95,10004,95,1071,95,12716,89.7,12634,95,3839,95,10769,95,8795,95,979,93,4871,38.3,4869,38.5,4696,43.6,4069,46.3,1917,67,741,75.7,848,44.2,393,53,D,16,16,16,16,16,16,Non-metro,8,8,8,8,8,8,14,15,15,15,6,7,7,7,14177,12762,3798,10629,8964,1053,1679,13.2,1603,15.1,1434,16,350,33.2
01/18/2023,35009,3,Curry County,NM,97,33798,69,33663,74.7,32574,81.3,30859,85.4,5974,95,27332,55.8,27289,60.5,2125,23.7,26521,66.2,25164,69.6,4999,79.5,10449,38.2,10443,38.3,10353,39,10035,39.9,5731,55.9,3096,61.9,2405,42,1548,50,D,14,14,13,15,15,15,Non-metro,6,6,5,7,7,7,14,14,14,14,6,6,6,6,48954,45092,8952,40047,36140,6290,3418,7.6,3384,8.5,3330,9.2,1583,25.2
01/18/2023,01087,3,Macon County,AL,92.6,11376,63,11357,66.1,11108,69.3,10496,70.1,3514,92.8,9138,50.6,9132,53.1,658,29.6,8960,55.9,8474,56.6,2933,77.5,4107,44.9,4106,45,4084,45.6,3988,47.1,3182,58.7,1953,66.6,1393,43.8,989,50.6,D,14,14,13,14,14,15,Non-metro,6,6,5,6,6,7,15,15,15,15,7,7,7,7,18068,17193,2221,16024,14972,3785,1289,7.5,1285,8,1256,8.4,796,21
01/18/2023,13277,3,Tift County,GA,88.9,19910,49,19811,52.4,19191,56.5,17802,58.2,5317,84.9,17057,42,17042,45.1,1573,21.8,16606,48.9,15469,50.6,4837,77.3,6782,39.8,6782,39.8,6713,40.4,6469,41.8,4838,52,2886,59.7,1621,33.5,1107,38.4,D,13,13,13,13,14,15,Non-metro,5,5,5,5,6,7,14,15,15,14,6,7,7,6,40644,37829,7229,33983,30600,6259,1826,4.8,1815,5.3,1734,5.7,981,15.7
01/18/2023,42007,3,Beaver County,PA,94.9,99408,60.6,98937,63.5,95875,66.9,90559,68.4,24131,66.8,89734,54.7,89430,57.4,7366,31.6,86836,60.6,82064,62,22295,61.8,50407,56.2,50405,56.4,49952,57.5,48781,59.4,36924,77.6,22796,95,18395,49.8,12993,57,A,2,2,2,2,2,2,Metro,2,2,2,2,2,2,4,4,4,4,4,4,4,4,163929,155711,23313,143389,132398,36098,23639,15.2,23421,16.3,23051,17.4,13087,36.3
01/18/2023,21195,3,Pike County,KY,94.1,35098,60.6,35055,63.9,34310,68.4,32297,70.3,9072,80.7,31280,54,31273,57,2390,26.9,30664,61.1,28883,62.9,8322,74,14189,45.4,14187,45.4,14138,46.1,13820,47.8,10086,60.5,5818,69.9,3528,35,2371,40.8,C,10,10,9,10,10,11,Non-metro,6,6,5,6,6,7,11,11,11,11,7,7,7,7,57876,54822,8898,50184,45924,11246,4047,7.4,4038,8,3996,8.7,2236,19.9
01/18/2023,72039,3,Ciales Municipio,PR,97.8,14844,93.9,14812,95,13734,95,12523,95,3156,93.9,13933,88.1,13928,91.7,2105,92.2,12961,91.9,11823,91.6,2996,89.1,9414,67.6,9414,67.6,9288,71.7,8507,72,4845,78.6,2441,81.5,1779,36.7,1062,43.5,D,16,16,16,16,16,16,Metro,4,4,4,4,4,4,16,16,16,16,4,4,4,4,15808,15186,2283,14098,12903,3361,1153,7.6,1142,8.1,1108,8.6,587,17.5
01/18/2023,26113,3,Missaukee County,MI,94.2,,,,,,,,,,,7501,49.6,7492,52.9,345,13.7,7408,57.7,7147,61.3,2702,86.2,4199,56,4199,56,4172,56.3,4121,57.7,3374,70,2177,80.6,1739,51.5,1301,59.8,B,5,6,5,6,6,8,Non-metro,5,6,5,6,6,8,8,8,8,8,8,8,8,8,15118,14173,2515,12835,11658,3135,1342,9.5,1326,10.3,1314,11.3,856,27.3
01/18/2023,38053,3,McKenzie County,ND,92.7,4639,30.9,4597,33.9,4413,38,4100,40,905,68.3,3585,23.9,3575,26.4,307,9.3,3470,29.9,3268,31.9,737,55.6,1373,38.3,1373,38.4,1357,39.1,1311,40.1,881,53,510,69.2,365,41.4,251,49.2,B,5,5,5,5,5,6,Non-metro,5,5,5,5,5,6,6,6,7,7,6,6,7,7,15024,13553,3311,11623,10242,1326,608,4.5,602,5.2,584,5.7,293,22.1
01/18/2023,31137,3,Phelps County,NE,90.9,,,,,,,,,,,3781,41.9,3777,44.6,296,18.9,3691,48.3,3481,50.4,1296,67.7,2369,62.7,2369,62.7,2360,63.9,2335,67.1,1870,82,1251,95,932,49.8,716,57.2,A,1,1,1,1,2,3,Non-metro,5,5,5,5,6,7,4,4,4,4,8,8,8,8,9034,8473,1569,7637,6904,1913,824,9.7,821,10.8,818,11.8,555,29
01/18/2023,20037,3,Crawford County,KS,93.9,21236,54.7,21121,57.9,20411,61.5,19038,62.7,5418,88.3,18977,48.9,18928,51.9,1807,29.5,18348,55.3,17121,56.4,5029,82,9598,50.6,9595,50.7,9497,51.8,9108,53.2,6187,67.1,3776,75.1,3444,55.7,2480,65.7,D,13,14,13,14,14,16,Non-metro,5,6,5,6,6,8,16,16,16,15,8,8,8,7,38818,36472,6126,33203,30346,6135,3924,10.8,3891,11.7,3784,12.5,2136,34.8
01/18/2023,UNK,3,Unknown County,HI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/18/2023,29129,3,Mercer County,MO,91.3,1590,44,1585,47,1566,51.2,1527,55.5,587,72.1,1364,37.7,1362,40.4,49,7.9,1346,44,1313,47.7,534,65.6,631,46.3,631,46.3,626,46.5,615,46.8,501,58.3,365,68.4,227,45.3,177,48.5,B,5,5,5,5,5,7,Non-metro,5,5,5,5,5,7,7,7,7,7,7,7,7,7,3617,3371,618,3056,2753,814,276,8.2,273,8.9,270,9.8,194,23.8
01/18/2023,12129,3,Wakulla County,FL,98.6,18590,55.1,18540,58,18143,61.9,17187,64.2,5686,95,15531,46,15507,48.5,1179,22.5,15170,51.8,14328,53.6,4905,91.4,6657,42.9,6657,42.9,6607,43.6,6465,45.1,5059,54.7,3144,64.1,2393,47.3,1694,53.9,A,1,1,1,2,2,4,Metro,1,1,1,2,2,4,3,3,3,2,3,3,3,2,33739,31980,5229,29314,26751,5366,2398,7.5,2379,8.1,2337,8.7,1464,27.3
01/18/2023,42055,3,Franklin County,PA,94.9,93181,60.1,92751,63.5,90172,67.9,85199,70.5,29279,93.9,81094,52.3,80911,55.4,6695,26.6,78616,59.2,74216,61.4,26065,83.6,40521,50,40519,50.1,39895,50.7,38525,51.9,28843,63.3,18708,71.8,14454,50.1,10581,56.6,B,6,6,5,6,6,8,Metro,2,2,1,2,2,4,8,8,8,7,4,4,4,3,155027,145984,25183,132733,120801,31169,17296,11.8,16976,12.8,16499,13.7,10027,32.2
01/18/2023,49047,3,Uintah County,UT,97.7,19122,53.5,19017,58,18089,64.5,15931,66.4,3668,91.2,16087,45,16068,49,2344,26.6,15397,54.9,13724,57.2,3356,83.4,6632,41.2,6631,41.3,6552,42.6,6201,45.2,3901,58.2,2184,65.1,1662,42.6,1032,47.3,C,9,9,9,10,10,12,Non-metro,5,5,5,6,6,8,11,11,11,11,7,7,7,7,35734,32791,8810,28034,23981,4022,2192,6.7,2166,7.7,2071,8.6,953,23.7
01/18/2023,17191,3,Wayne County,IL,98,7041,43.4,7039,46.3,6950,50.3,6710,53.4,2670,74.1,6518,40.2,6517,42.8,307,11.6,6431,46.6,6210,49.4,2510,69.6,3212,49.3,3212,49.3,3203,49.8,3164,51,2557,60.5,1757,70,1107,43.3,833,47.4,B,5,5,5,5,5,7,Non-metro,5,5,5,5,5,7,7,7,8,7,7,7,8,7,16215,15219,2655,13812,12564,3604,1034,6.8,1028,7.4,1015,8.1,657,18.2
01/18/2023,20147,3,Phillips County,KS,93.9,2510,48,2503,50.6,2462,55,2385,58.6,1035,79.7,2347,44.8,2341,47.3,114,13,2299,51.3,2227,54.7,986,76,1174,50,1174,50.1,1164,50.6,1151,51.7,954,61.6,689,69.9,396,41.5,309,44.8,A,1,1,1,2,2,3,Non-metro,5,5,5,6,6,7,4,4,4,3,8,8,8,7,5234,4947,879,4480,4068,1298,419,8.5,412,9.2,409,10.1,283,21.8
01/18/2023,29069,3,Dunklin County,MO,91.3,13336,45.8,13330,49.1,13154,54.5,12470,57.4,3932,71.8,11354,39,11350,41.8,664,12.2,11235,46.6,10686,49.2,3464,63.2,3985,35.1,3985,35.1,3981,35.4,3937,36.8,3192,49.5,2076,59.9,1354,42.4,1026,49.4,D,13,13,13,13,13,14,Non-metro,5,5,5,5,5,6,14,14,14,14,6,6,6,6,29131,27150,5433,24127,21717,5480,1420,5.2,1419,5.9,1403,6.5,946,17.3
01/18/2023,19147,3,Palo Alto County,IA,97.3,4961,55.8,4946,59.4,4851,64.2,4621,67.7,1773,90.2,4651,52.3,4647,55.8,285,18.9,4567,60.5,4362,63.9,1699,86.5,2670,57.4,2670,57.5,2661,58.3,2624,60.2,2115,72.5,1378,81.1,1202,56.8,923,67,A,2,2,1,2,2,4,Non-metro,6,6,5,6,6,8,4,4,4,4,8,8,8,8,8886,8331,1508,7555,6823,1965,1250,15,1243,16.5,1232,18.1,806,41
01/18/2023,27053,3,Hennepin County,MN,94.7,1076481,85,1053923,88.9,986456,91.5,917726,92.7,187630,95,984774,77.8,971341,81.9,126617,64.6,910548,84.4,844724,85.4,178774,95,656464,66.7,656073,67.5,633912,69.6,597733,70.8,314093,82.3,158598,88.7,229114,72.9,130129,82,B,7,8,8,8,8,8,Metro,3,4,4,4,4,4,8,8,8,8,4,4,4,4,1265843,1185711,196004,1078507,989707,183653,375432,31.7,362632,33.6,346495,35,124792,67.9
01/18/2023,19119,3,Lyon County,IA,97.3,5909,50.3,5868,54,5727,59.6,5443,64.4,2029,94,5175,44,5167,47.5,356,14.7,5051,52.5,4811,56.9,1873,86.8,2525,48.8,2525,48.9,2503,49.6,2444,50.8,1958,62.9,1326,70.8,953,48.7,748,56.4,A,1,1,1,2,2,4,Non-metro,5,5,5,6,6,8,3,3,4,3,7,7,8,7,11755,10871,2418,9616,8453,2159,1012,9.3,1001,10.4,983,11.6,654,30.3
01/18/2023,29059,3,Dallas County,MO,91.3,7046,41.7,7042,44.7,6959,48.8,6678,51.8,2669,76.1,6115,36.2,6113,38.8,291,10.1,6054,42.5,5822,45.2,2414,68.8,2865,46.9,2865,46.9,2863,47.3,2828,48.6,2377,58,1562,64.7,1184,49.8,856,54.8,C,9,9,9,9,9,11,Metro,1,1,1,1,1,3,11,11,11,10,3,3,3,2,16878,15769,2889,14251,12880,3507,1311,8.3,1311,9.2,1302,10.1,844,24.1
01/18/2023,46097,3,Miner County,SD,96.7,1510,68.1,1504,72.7,1469,78.3,1398,83,556,95,1259,56.8,1256,60.7,82,21.3,1231,65.6,1174,69.7,477,95,683,54.2,683,54.4,678,55.1,662,56.4,536,65.4,336,70.4,216,40.3,161,47.9,A,2,2,1,3,3,4,Non-metro,6,6,5,7,7,8,4,4,4,3,8,8,8,7,2216,2069,385,1877,1684,465,243,11.7,240,12.8,233,13.8,151,32.5
01/18/2023,48253,3,Jones County,TX,98.9,10597,52.8,10591,55.1,10477,58.8,10187,61.4,2265,71,8834,44,8833,46,330,12.6,8747,49.1,8503,51.2,2065,64.8,3536,40,3536,40,3528,40.3,3507,41.2,2080,50.5,1194,57.8,899,43.2,553,46.3,C,9,9,9,9,10,10,Metro,1,1,1,1,2,2,11,11,11,10,3,3,3,2,20083,19216,2615,17832,16601,3188,832,4.3,824,4.6,815,4.9,515,16.2
01/18/2023,55119,3,Taylor County,WI,96.7,7784,38.3,7774,40.5,7574,43.7,7205,46.2,2835,71.2,7387,36.3,7383,38.5,519,14.5,7211,41.6,6864,44,2738,68.8,4328,58.6,4328,58.6,4293,59.5,4216,61.4,3392,71.1,2143,78.3,1913,56.4,1373,64.1,B,5,5,5,5,5,7,Non-metro,5,5,5,5,5,7,8,8,8,7,8,8,8,7,20343,19177,3584,17320,15593,3980,2018,10.5,1999,11.5,1975,12.7,1266,31.8
01/18/2023,44005,3,Newport County,RI,88,77868,94.9,77188,95,73985,95,69148,95,19852,95,65432,79.7,64987,82.8,6766,66.9,62348,85,58221,85.1,17510,93.7,38547,58.9,38529,59.3,38014,61,36432,62.6,24184,72.8,13765,78.6,14355,59.4,9317,67.7,B,7,8,8,8,8,8,Metro,3,4,4,4,4,4,8,8,8,7,4,4,4,3,82082,78510,10118,73311,68392,18687,20906,26.6,20608,28.1,20124,29.4,10082,54
01/18/2023,39125,3,Paulding County,OH,98.6,8700,46.6,8687,49.3,8550,53.7,8174,57.2,3058,85.9,8128,43.5,8122,46.1,467,14.1,8005,50.2,7655,53.6,2900,81.4,4115,50.6,4115,50.7,4108,51.3,4048,52.9,3295,63.6,2118,73,1519,46.1,1139,53.8,A,1,1,1,2,2,4,Non-metro,5,5,5,6,6,8,4,4,4,3,8,8,8,7,18672,17603,3309,15932,14294,3561,1627,9.2,1620,10.2,1611,11.3,1073,30.1
01/18/2023,28077,3,Lawrence County,MS,98.1,8215,65.3,8207,69.5,7990,75.7,7475,78.8,2572,95,7185,57.1,7184,60.8,593,25.5,7022,66.6,6591,69.5,2392,95,3068,42.7,3068,42.7,3054,43.5,2984,45.3,2455,57.2,1548,64.7,942,38.4,651,42.1,D,14,14,13,15,15,16,Non-metro,6,6,5,7,7,8,15,15,15,14,7,7,7,6,12586,11807,2324,10550,9483,2291,848,7.2,848,8,841,8.9,496,21.6
01/18/2023,37127,3,Nash County,NC,96.8,77760,82.5,77599,87.2,75583,93.2,71509,95,23398,95,59188,62.8,59152,66.4,4631,30.4,57744,71.2,54521,73.9,17874,95,18787,31.7,18787,31.8,18678,32.3,18215,33.4,13683,40.7,8104,45.3,4486,32.8,2899,35.8,D,14,15,14,15,15,16,Metro,2,3,2,3,3,4,14,14,14,13,2,2,2,1,94298,89023,15258,81106,73765,17956,9086,10.2,9017,11.1,8845,12,5033,28
01/18/2023,13053,3,Chattahoochee County,GA,88.9,33776,95,,,,,,,472,89.1,33619,95,33608,95,1519,95,33299,95,32089,95,424,80,5556,16.5,5555,16.5,5521,16.6,5388,16.8,594,52,268,63.2,234,39.4,133,49.6,C,12,12,12,12,12,12,Metro,4,4,4,4,4,4,9,9,9,10,1,1,1,2,10907,9947,1500,8952,8447,530,384,3.9,375,4.2,361,4.3,120,22.6
01/18/2023,01109,3,Pike County,AL,92.6,17593,53.1,17498,55.8,16995,58.8,16003,59.7,4835,95,14487,43.7,14459,46.1,1159,25.5,14103,48.8,13300,49.6,4196,83.4,5313,36.7,5313,36.7,5261,37.3,5094,38.3,3875,50.2,2419,57.7,1329,34.3,934,38.6,D,13,13,13,13,13,16,Non-metro,5,5,5,5,5,8,14,14,14,14,6,6,6,6,33114,31363,4544,28891,26819,5031,1339,4.3,1331,4.6,1281,4.8,732,14.5
01/18/2023,UNK,3,Unknown County,UT,97.7,56353,,56257,,55683,,53288,,13232,,49148,,49123,,2272,,48892,,46851,,6457,,8318,16.9,8318,16.9,8292,17,8195,17.5,5624,31.8,3972,61.5,491,8.7,296,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2784,,2753,,2670,,739,
01/18/2023,18121,3,Parke County,IN,98.6,7717,45.6,7708,48.4,7617,52.4,7364,55.5,2457,72.7,7083,41.8,7082,44.5,289,11,7014,48.2,6793,51.2,2317,68.6,3348,47.3,3348,47.3,3333,47.5,3286,48.4,2547,60.3,1602,69.1,990,38.9,672,41.9,C,9,9,9,9,10,11,Non-metro,5,5,5,5,6,7,11,11,11,11,7,7,7,7,16937,15916,2639,14538,13277,3380,1031,6.5,1027,7.1,1017,7.7,630,18.6
01/18/2023,13147,3,Hart County,GA,88.9,12121,46.3,12117,48.8,12003,52.8,11613,55.9,4848,83.8,10337,39.4,10337,41.6,405,10,10249,45.1,9932,47.8,4088,70.6,4673,45.2,4673,45.2,4666,45.5,4625,46.6,3810,55.5,2563,62.7,1548,40.6,1160,45.3,D,13,13,13,13,13,15,Non-metro,5,5,5,5,5,7,15,15,15,14,7,7,7,6,26205,24826,4043,22727,20783,5788,1708,6.9,1706,7.5,1693,8.1,1139,19.7
01/18/2023,27145,3,Stearns County,MN,94.7,106211,65.9,105106,69.8,100287,73.7,93632,75.7,26397,95,98803,61.3,98317,65.3,10566,39.3,94026,69.1,87751,70.9,25311,95,55500,56.2,55479,56.4,54280,57.7,51662,58.9,33715,70,19052,75.3,22295,66.1,14697,77.1,B,6,7,6,7,7,8,Metro,2,3,2,3,3,4,8,8,8,7,4,4,4,3,161075,150596,26883,136152,123713,24922,28931,19.2,28276,20.8,27226,22,13938,55.9
01/18/2023,51187,3,Warren County,VA,78.2,19359,48.2,19314,51.1,19158,55.5,18224,57.9,6114,90.7,15094,37.6,15070,39.9,846,13.4,14933,43.3,14224,45.2,4630,68.7,1592,10.5,1591,10.6,1562,10.5,1489,10.5,1181,13.2,725,15.7,688,58.3,508,70.1,B,5,5,5,5,5,7,Metro,1,1,1,1,1,3,5,5,5,5,1,1,1,1,40164,37792,6314,34495,31478,6742,1532,4.1,1510,4.4,1481,4.7,897,13.3
01/18/2023,27149,3,Stevens County,MN,94.7,6284,64.1,6221,67.6,5898,70.3,5541,71.9,1592,93.5,5899,60.2,5859,63.7,634,42.2,5570,66.4,5225,67.8,1549,91,3489,59.1,3489,59.5,3415,61.3,3274,62.7,1988,75.1,1248,80.6,1290,64.9,919,73.6,A,2,2,3,3,3,4,Non-metro,6,6,7,7,7,8,4,4,4,4,8,8,8,8,9805,9204,1502,8384,7702,1702,1756,19.1,1719,20.5,1663,21.6,811,47.6
01/18/2023,48267,3,Kimble County,TX,98.9,2105,48.5,2104,51,2095,54.6,2047,57.6,941,73.1,1851,42.7,1851,44.8,47,8.2,1842,48,1804,50.7,859,66.7,880,47.5,880,47.5,880,47.8,877,48.6,780,56.9,561,65.3,296,37.9,240,42.8,C,9,9,9,9,10,11,Non-metro,5,5,5,5,6,7,11,11,11,11,7,7,7,7,4337,4128,573,3835,3555,1288,268,6.5,268,7,266,7.5,206,16
01/18/2023,28017,3,Chickasaw County,MS,98.1,9626,56.3,9622,60.4,9492,66.6,9039,70.4,2938,95,8525,49.8,8524,53.5,494,16,8421,59.1,8030,62.5,2727,90.9,3374,39.6,3374,39.6,3367,40,3320,41.3,2708,52.2,1653,60.6,875,32.3,627,37.9,D,13,14,13,14,14,16,Non-metro,5,6,5,6,6,8,14,15,15,14,6,7,7,6,17103,15918,3079,14252,12839,3001,713,4.5,712,5,705,5.5,416,13.9
01/18/2023,40047,3,Garfield County,OK,93.8,37795,61.9,37646,66.5,36835,73,34651,76.4,9933,95,32030,52.5,31980,56.5,2407,21.4,31359,62.1,29573,65.2,8681,86.3,12579,39.3,12579,39.3,12509,39.9,12238,41.4,8948,56.2,5807,66.9,4099,45.8,3066,52.8,C,10,10,9,10,11,12,Non-metro,6,6,5,6,7,8,10,10,11,11,6,6,7,7,61056,56645,11271,50473,45374,10055,5280,9.3,5241,10.4,5156,11.4,3142,31.2
01/18/2023,55111,3,Sauk County,WI,96.7,45290,70.3,44991,74.2,43102,78.5,40295,80.9,12562,95,42175,65.4,42059,69.4,4313,40,40340,73.5,37746,75.8,12090,95,27050,64.1,27047,64.3,26565,65.9,25514,67.6,17912,80.1,10456,86.5,12247,68.4,8218,78.6,A,3,3,3,3,3,4,Non-metro,7,7,7,7,7,8,4,4,4,4,8,8,8,8,64442,60613,10788,54918,49825,12281,14454,23.8,14223,25.9,13818,27.7,7548,61.5
01/18/2023,48393,3,Roberts County,TX,98.9,298,34.9,298,37.1,295,40,285,43.4,126,65.3,268,31.4,268,33.3,10,6.8,267,36.2,258,39.3,115,59.6,106,39.6,106,39.6,106,39.7,106,41.1,89,51.4,69,60,31,34.8,25,36.2,A,1,1,1,1,1,2,Non-metro,5,5,5,5,5,6,2,2,3,2,6,6,7,6,854,804,148,737,656,193,32,4,32,4.3,32,4.9,23,11.9
